#Ensembl_Gene_ID EntrezGene_ID
ENSG00000010310	2696
ENSG00000010318	51533
ENSG00000010319	56920
ENSG00000010322	11188
ENSG00000010327	23166
ENSG00000010361	80199
ENSG00000010379	6540
ENSG00000010404	3423
ENSG00000010438	5646
ENSG00000010539	7752
ENSG00000010610	920
ENSG00000010626	10233
ENSG00000010671	695
ENSG00000010704	3077
ENSG00000010803	22955
ENSG00000010810	2534
ENSG00000010818	3097
ENSG00000010932	2326
ENSG00000011007	6924
ENSG00000011009	11313
ENSG00000011021	1185
ENSG00000011028	9902
ENSG00000011052	4831
ENSG00000011052	654364
ENSG00000011083	6534
ENSG00000011105	10867
ENSG00000011114	55727
ENSG00000011132	9546
ENSG00000011143	54903
ENSG00000011198	51099
ENSG00000011201	3730
ENSG00000011243	26993
ENSG00000011258	54799
ENSG00000011260	51096
ENSG00000011275	54476
ENSG00000011295	54902
ENSG00000011304	100616459
ENSG00000011304	5725
ENSG00000011332	8193
ENSG00000011347	9066
ENSG00000011376	23395
ENSG00000011405	5286
ENSG00000011422	5329
ENSG00000011426	54443
ENSG00000011451	58525
ENSG00000011454	23637
ENSG00000011465	1634
ENSG00000011478	54814
ENSG00000011485	5536
ENSG00000011523	23177
ENSG00000011566	8491
ENSG00000011590	27033
ENSG00000011600	7305
ENSG00000011638	57146
ENSG00000011677	2556
ENSG00000012048	672
ENSG00000012061	2067
ENSG00000012124	933
ENSG00000012171	102465526
ENSG00000012171	7869
ENSG00000012174	51360
ENSG00000012211	4007
ENSG00000012223	4057
ENSG00000012232	2137
ENSG00000012504	9971
ENSG00000012660	60481
ENSG00000012779	240
ENSG00000012817	8284
ENSG00000012822	57658
ENSG00000012963	55148
ENSG00000012983	11183
ENSG00000013016	30845
ENSG00000013275	5704
ENSG00000013288	23324
ENSG00000013293	57709
ENSG00000013297	5010
ENSG00000013306	51629
ENSG00000013364	9961
ENSG00000013374	51667
ENSG00000013375	5238
ENSG00000013392	112611
ENSG00000013441	1195
ENSG00000013503	55703
ENSG00000013523	23357
ENSG00000013561	9604
ENSG00000013563	1774
ENSG00000013573	1663
ENSG00000013583	50865
ENSG00000013588	9052
ENSG00000013619	10046
ENSG00000013725	923
ENSG00000013810	10460
ENSG00000014123	23376
ENSG00000014138	23649
ENSG00000014164	23144
ENSG00000014216	823
ENSG00000014257	55
ENSG00000014641	4190
ENSG00000014824	10463
ENSG00000014914	10903
ENSG00000014919	1355
ENSG00000015133	440193
ENSG00000015153	10138
ENSG00000015171	10771
ENSG00000015285	7454
ENSG00000015413	1800
ENSG00000015475	637
ENSG00000015479	724102
ENSG00000015479	9782
ENSG00000015520	29881
ENSG00000015532	64132
ENSG00000015568	285190
ENSG00000015568	653489
ENSG00000015568	727851
ENSG00000015568	729540
ENSG00000015568	84220
ENSG00000015592	81551
ENSG00000015676	23386
ENSG00000016082	3670
ENSG00000016391	55349
ENSG00000016402	53832
ENSG00000016490	1179
ENSG00000016602	22802
ENSG00000016864	55830
ENSG00000017260	27032
ENSG00000017373	101929513
ENSG00000017373	80725
ENSG00000017427	3479
ENSG00000017483	92745
ENSG00000017621	79917
ENSG00000017797	10928
ENSG00000018189	22902
ENSG00000018236	1272
ENSG00000018280	6556
ENSG00000018408	25937
ENSG00000018510	8540
ENSG00000018610	63932
ENSG00000018625	477
ENSG00000018699	55622
ENSG00000018869	147948
ENSG00000019102	23584
ENSG00000019144	102466719
ENSG00000019144	23187
ENSG00000019169	8685
ENSG00000019186	1591
ENSG00000019485	101060179
ENSG00000019485	56981
ENSG00000019505	57586
ENSG00000019549	6591
ENSG00000019582	972
ENSG00000019991	3082
ENSG00000019995	54764
ENSG00000020129	23154
ENSG00000020181	25960
ENSG00000020256	55734
ENSG00000020426	4331
ENSG00000020577	23034
ENSG00000020633	864
ENSG00000020922	4361
ENSG00000021300	58473
ENSG00000021355	1992
ENSG00000021461	64816
ENSG00000021488	11136
ENSG00000021574	6683
ENSG00000021645	9369
ENSG00000021762	114879
ENSG00000021776	9716
ENSG00000021826	1373
ENSG00000021852	732
ENSG00000022267	2273
ENSG00000022277	51507
ENSG00000022355	2554
ENSG00000022556	55655
ENSG00000022567	57210
ENSG00000022840	9921
ENSG00000022976	55778
ENSG00000023041	64429
ENSG00000023171	57476
ENSG00000023191	6050
ENSG00000023228	4719
ENSG00000023287	9821
ENSG00000023318	23071
ENSG00000023330	211
ENSG00000023445	330
ENSG00000023516	11215
ENSG00000023572	51022
ENSG00000023608	6617
ENSG00000023697	51071
ENSG00000023734	11171
ENSG00000023839	1244
ENSG00000023892	50619
ENSG00000023902	51177
ENSG00000023909	2730
ENSG00000024048	23304
ENSG00000024422	30846
ENSG00000024526	55635
ENSG00000024862	25901
ENSG00000025039	58528
ENSG00000025156	3298
ENSG00000025293	51230
ENSG00000025423	8630
ENSG00000025434	10062
ENSG00000025708	1890
ENSG00000025770	29781
ENSG00000025772	10953
ENSG00000025796	11231
ENSG00000025800	23633
ENSG00000026025	7431
ENSG00000026103	355
ENSG00000026297	8635
ENSG00000026508	960
ENSG00000026559	3755
ENSG00000026652	56895
ENSG00000026751	57823
ENSG00000026950	11119
ENSG00000027001	4285
ENSG00000027075	5583
ENSG00000027644	3645
ENSG00000027697	3459
ENSG00000027847	11285
ENSG00000027869	9047
ENSG00000028116	101927261
ENSG00000028116	7444
ENSG00000028137	7133
ENSG00000028203	55591
ENSG00000028277	5452
ENSG00000028310	65980
ENSG00000028528	6642
ENSG00000028839	9519
ENSG00000029153	56938
ENSG00000029363	9774
ENSG00000029364	55334
ENSG00000029534	286
ENSG00000029559	3381
ENSG00000029639	51106
ENSG00000029725	9135
ENSG00000029993	3149
ENSG00000030066	23279
ENSG00000030110	578
ENSG00000030304	4593
ENSG00000030419	22807
ENSG00000030582	2896
ENSG00000031003	51306
ENSG00000031081	57514
ENSG00000031691	55166
ENSG00000031698	6301
ENSG00000031823	8498
ENSG00000032219	5926
ENSG00000032389	7260
ENSG00000032444	10908
ENSG00000032742	8100
ENSG00000033011	100507589
ENSG00000033011	56052
ENSG00000033030	55596
ENSG00000033050	10061
ENSG00000033100	54480
ENSG00000033122	57554
ENSG00000033170	2530
ENSG00000033178	55236
ENSG00000033327	9846
ENSG00000033627	535
ENSG00000033800	8554
ENSG00000033867	9497
ENSG00000034053	321
ENSG00000034152	100996792
ENSG00000034152	5606
ENSG00000034239	79645
ENSG00000034510	9168
ENSG00000034533	28990
ENSG00000034677	25897
ENSG00000034693	8504
ENSG00000034713	11345
ENSG00000034971	4653
ENSG00000035115	26751
ENSG00000035141	100287852
ENSG00000035141	84908
ENSG00000035403	7414
ENSG00000035499	55789
ENSG00000035664	23604
ENSG00000035681	8439
ENSG00000035687	159
ENSG00000035720	26228
ENSG00000035862	7077
ENSG00000035928	5981
ENSG00000036054	55773
ENSG00000036257	8452
ENSG00000036448	9172
ENSG00000036473	5009
ENSG00000036530	10858
ENSG00000036549	26009
ENSG00000036565	6570
ENSG00000036672	9099
ENSG00000036828	846
ENSG00000037042	27175
ENSG00000037241	51121
ENSG00000037280	2324
ENSG00000037474	54888
ENSG00000037637	54455
ENSG00000037749	4238
ENSG00000037757	84245
ENSG00000037897	4234
ENSG00000037965	3224
ENSG00000038002	175
ENSG00000038210	285540
ENSG00000038210	55300
ENSG00000038219	259282
ENSG00000038274	27430
ENSG00000038295	7092
ENSG00000038358	23644
ENSG00000038382	7204
ENSG00000038427	1462
ENSG00000038532	23274
ENSG00000038945	4481
ENSG00000039068	999
ENSG00000039123	23517
ENSG00000039139	1767
ENSG00000039319	9765
ENSG00000039523	79567
ENSG00000039537	729
ENSG00000039560	26064
ENSG00000039600	11063
ENSG00000039650	11284
ENSG00000039987	54831
ENSG00000040199	23035
ENSG00000040275	54908
ENSG00000040341	27067
ENSG00000040487	54896
ENSG00000040531	1497
ENSG00000040608	65078
ENSG00000040633	79142
ENSG00000040731	1008
ENSG00000040933	3631
ENSG00000041353	5874
ENSG00000041357	5685
ENSG00000041515	23026
ENSG00000041802	55341
ENSG00000041880	10039
ENSG00000041982	3371
ENSG00000041988	90326
ENSG00000042062	140876
ENSG00000042088	55775
ENSG00000042286	84883
ENSG00000042304	56918
ENSG00000042317	55812
ENSG00000042429	9440
ENSG00000042445	54884
ENSG00000042493	822
ENSG00000042753	1175
ENSG00000042781	7399
ENSG00000042813	11055
ENSG00000042832	7038
ENSG00000042980	10863
ENSG00000043039	8538
ENSG00000043093	54165
ENSG00000043143	23338
ENSG00000043355	7546
ENSG00000043462	3937
ENSG00000043514	54802
ENSG00000043591	153
ENSG00000044012	2981
ENSG00000044090	9820
ENSG00000044115	1495
ENSG00000044446	5256
ENSG00000044459	54875
ENSG00000044524	2042
ENSG00000044574	3309
ENSG00000046604	1829
ENSG00000046647	54960
ENSG00000046651	8481
ENSG00000046653	2824
ENSG00000046774	51438
ENSG00000046889	80243
ENSG00000047056	22884
ENSG00000047188	64848
ENSG00000047230	56474
ENSG00000047249	51606
ENSG00000047315	5431
ENSG00000047346	56204
ENSG00000047365	101928667
ENSG00000047365	116984
ENSG00000047410	7175
ENSG00000047457	1356
ENSG00000047578	23247
ENSG00000047579	84062
ENSG00000047597	7504
ENSG00000047617	57101
ENSG00000047621	57102
ENSG00000047634	6322
ENSG00000047644	55841
ENSG00000047648	395
ENSG00000047662	27146
ENSG00000047849	4134
ENSG00000047932	57120
ENSG00000047936	6098
ENSG00000048028	57646
ENSG00000048052	9734
ENSG00000048140	26262
ENSG00000048162	51491
ENSG00000048342	57545
ENSG00000048392	50484
ENSG00000048405	168850
ENSG00000048462	608
ENSG00000048471	101929304
ENSG00000048471	92017
ENSG00000048540	55885
ENSG00000048544	55173
ENSG00000048545	2978
ENSG00000048649	51773
ENSG00000048707	55187
ENSG00000048740	10659
ENSG00000048828	23196
ENSG00000048991	23518
ENSG00000049089	1298
ENSG00000049130	4254
ENSG00000049167	1161
ENSG00000049192	11174
ENSG00000049239	9563
ENSG00000049245	9341
ENSG00000049246	8863
ENSG00000049247	10911
ENSG00000049249	3604
ENSG00000049283	55040
ENSG00000049323	4052
ENSG00000049449	440034
ENSG00000049449	5954
ENSG00000049540	2006
ENSG00000049541	5982
ENSG00000049618	57492
ENSG00000049656	81037
ENSG00000049759	23327
ENSG00000049768	50943
ENSG00000049769	89801
ENSG00000049860	3074
ENSG00000049883	79810
ENSG00000050030	340533
ENSG00000050130	51528
ENSG00000050165	27122
ENSG00000050327	7984
ENSG00000050344	9603
ENSG00000050393	63933
ENSG00000050405	51474
ENSG00000050426	25875
ENSG00000050438	9498
ENSG00000050555	10319
ENSG00000050628	5733
ENSG00000050730	79931
ENSG00000050748	5601
ENSG00000050767	91522
ENSG00000050820	9564
ENSG00000051009	84067
ENSG00000051108	9709
ENSG00000051128	9454
ENSG00000051180	5888
ENSG00000051341	10721
ENSG00000051382	5291
ENSG00000051523	1535
ENSG00000051596	84321
ENSG00000051620	23593
ENSG00000051825	10198
ENSG00000052126	54477
ENSG00000052344	5652
ENSG00000052723	80143
ENSG00000052749	23223
ENSG00000052795	57600
ENSG00000052802	6307
ENSG00000052841	55761
ENSG00000052850	60529
ENSG00000053108	23105
ENSG00000053254	1112
ENSG00000053328	728464
ENSG00000053371	8574
ENSG00000053372	51154
ENSG00000053438	4826
ENSG00000053501	55850
ENSG00000053524	23101
ENSG00000053702	83714
ENSG00000053747	3909
ENSG00000053770	55745
ENSG00000053900	29945
ENSG00000053918	3784
ENSG00000054116	27095
ENSG00000054118	9967
ENSG00000054148	29085
ENSG00000054179	954
ENSG00000054219	100526664
ENSG00000054219	4065
ENSG00000054219	9936
ENSG00000054267	51742
ENSG00000054277	23596
ENSG00000054282	10806
ENSG00000054356	5798
ENSG00000054392	55733
ENSG00000054523	23095
ENSG00000054598	2296
ENSG00000054611	25771
ENSG00000054654	23224
ENSG00000054690	57475
ENSG00000054793	10079
ENSG00000054796	23626
ENSG00000054803	140689
ENSG00000054938	25884
ENSG00000054965	23201
ENSG00000054967	84957
ENSG00000054983	2581
ENSG00000055044	51602
ENSG00000055070	26099
ENSG00000055118	3757
ENSG00000055130	8454
ENSG00000055147	10827
ENSG00000055163	26999
ENSG00000055208	23118
ENSG00000055211	116254
ENSG00000055332	5610
ENSG00000055483	57602
ENSG00000055609	58508
ENSG00000055732	55283
ENSG00000055813	114800
ENSG00000055917	23369
ENSG00000055950	84545
ENSG00000055955	3700
ENSG00000055957	3697
ENSG00000056050	54969
ENSG00000056097	51663
ENSG00000056277	55609
ENSG00000056291	10886
ENSG00000056487	112885
ENSG00000056558	7185
ENSG00000056586	54542
ENSG00000056661	7703
ENSG00000056678	3833
ENSG00000056736	55540
ENSG00000056972	10758
ENSG00000056998	8908
ENSG00000057019	131566
ENSG00000057149	6317
ENSG00000057252	6646
ENSG00000057294	5318
ENSG00000057468	4438
ENSG00000057593	2155
ENSG00000057608	2665
ENSG00000057657	639
ENSG00000057663	9474
ENSG00000057704	57458
ENSG00000057757	57095
ENSG00000057935	57504
ENSG00000058056	8975
ENSG00000058063	23200
ENSG00000058085	3918
ENSG00000058091	5218
ENSG00000058262	29927
ENSG00000058272	4659
ENSG00000058335	5923
ENSG00000058404	816
ENSG00000058453	9696
ENSG00000058600	101060521
ENSG00000058600	55718
ENSG00000058668	493
ENSG00000058673	441155
ENSG00000058673	9877
ENSG00000058729	55781
ENSG00000058799	54432
ENSG00000058804	55706
ENSG00000058866	1608
ENSG00000059122	84256
ENSG00000059145	64718
ENSG00000059377	6916
ENSG00000059378	64761
ENSG00000059573	5832
ENSG00000059588	6894
ENSG00000059691	5188
ENSG00000059728	4084
ENSG00000059758	5128
ENSG00000059769	548645
ENSG00000059769	552891
ENSG00000059804	6515
ENSG00000059915	5662
ENSG00000060069	9150
ENSG00000060138	8531
ENSG00000060140	55359
ENSG00000060237	65125
ENSG00000060339	55749
ENSG00000060491	11054
ENSG00000060558	2769
ENSG00000060566	84699
ENSG00000060642	55650
ENSG00000060656	10076
ENSG00000060688	9410
ENSG00000060709	23504
ENSG00000060718	1301
ENSG00000060749	79832
ENSG00000060762	51660
ENSG00000060971	30
ENSG00000060982	586
ENSG00000061273	51564
ENSG00000061337	11178
ENSG00000061455	93166
ENSG00000061492	7478
ENSG00000061656	6676
ENSG00000061676	10787
ENSG00000061794	60488
ENSG00000061918	2983
ENSG00000061936	6433
ENSG00000061938	10188
ENSG00000061987	23041
ENSG00000062038	1001
ENSG00000062096	416
ENSG00000062194	65056
ENSG00000062282	84649
ENSG00000062370	7771
ENSG00000062485	1431
ENSG00000062524	4058
ENSG00000062582	64951
ENSG00000062598	63916
ENSG00000062650	23063
ENSG00000062716	406991
ENSG00000062716	81671
ENSG00000062725	10513
ENSG00000062822	5424
ENSG00000063015	124925
ENSG00000063046	1975
ENSG00000063127	28968
ENSG00000063169	29998
ENSG00000063176	56848
ENSG00000063177	6141
ENSG00000063180	770
ENSG00000063241	79763
ENSG00000063244	11338
ENSG00000063245	29924
ENSG00000063322	55588
ENSG00000063438	57491
ENSG00000063515	2928
ENSG00000063587	10838
ENSG00000063601	8776
ENSG00000063660	2817
ENSG00000063761	57143
ENSG00000063854	3029
ENSG00000063978	6047
ENSG00000064012	841
ENSG00000064042	22998
ENSG00000064102	55726
ENSG00000064115	51768
ENSG00000064195	1747
ENSG00000064199	53340
ENSG00000064201	10077
ENSG00000064205	8839
ENSG00000064218	58524
ENSG00000064225	10402
ENSG00000064270	9914
ENSG00000064300	4804
ENSG00000064309	50937
ENSG00000064313	6873
ENSG00000064393	28996
ENSG00000064419	23534
ENSG00000064489	4207
ENSG00000064489	729991
ENSG00000064490	8625
ENSG00000064545	54929
ENSG00000064547	9170
ENSG00000064601	5476
ENSG00000064607	10147
ENSG00000064651	6558
ENSG00000064652	28966
ENSG00000064655	2139
ENSG00000064666	1265
ENSG00000064687	10347
ENSG00000064692	9627
ENSG00000064703	11218
ENSG00000064726	53339
ENSG00000064763	55711
ENSG00000064787	8537
ENSG00000064835	5449
ENSG00000064886	1117
ENSG00000064932	22904
ENSG00000064933	5378
ENSG00000064961	10362
ENSG00000064989	10203
ENSG00000064995	6882
ENSG00000064999	23294
ENSG00000065000	8943
ENSG00000065029	7629
ENSG00000065054	9351
ENSG00000065057	4913
ENSG00000065060	54887
ENSG00000065135	2773
ENSG00000065150	3843
ENSG00000065154	4942
ENSG00000065183	10885
ENSG00000065243	5586
ENSG00000065268	57418
ENSG00000065308	9697
ENSG00000065320	9423
ENSG00000065325	9340
ENSG00000065328	55388
ENSG00000065357	1606
ENSG00000065361	2065
ENSG00000065371	54763
ENSG00000065413	91526
ENSG00000065427	3735
ENSG00000065457	23536
ENSG00000065485	102465667
ENSG00000065485	10954
ENSG00000065491	55633
ENSG00000065518	4710
ENSG00000065526	23013
ENSG00000065534	4638
ENSG00000065548	55854
ENSG00000065559	6416
ENSG00000065600	55248
ENSG00000065609	9892
ENSG00000065613	9748
ENSG00000065615	51167
ENSG00000065618	1308
ENSG00000065621	119391
ENSG00000065665	55176
ENSG00000065675	5588
ENSG00000065717	7089
ENSG00000065802	51665
ENSG00000065809	83641
ENSG00000065833	4199
ENSG00000065882	23216
ENSG00000065883	8621
ENSG00000065911	10797
ENSG00000065923	84679
ENSG00000065970	55810
ENSG00000065978	4904
ENSG00000065989	5141
ENSG00000066027	5525
ENSG00000066032	1496
ENSG00000066044	1994
ENSG00000066056	7075
ENSG00000066084	57609
ENSG00000066117	6602
ENSG00000066135	9682
ENSG00000066136	4802
ENSG00000066185	84217
ENSG00000066230	6550
ENSG00000066248	25791
ENSG00000066279	259266
ENSG00000066294	8832
ENSG00000066322	102466723
ENSG00000066322	64834
ENSG00000066336	6688
ENSG00000066379	30834
ENSG00000066382	744
ENSG00000066405	51208
ENSG00000066422	27107
ENSG00000066427	4287
ENSG00000066455	9950
ENSG00000066468	2263
ENSG00000066557	55631
ENSG00000066583	51015
ENSG00000066629	2009
ENSG00000066651	60487
ENSG00000066654	55623
ENSG00000066697	91283
ENSG00000066735	26153
ENSG00000066739	55102
ENSG00000066777	10565
ENSG00000066813	348158
ENSG00000066827	57623
ENSG00000066855	9650
ENSG00000066923	10734
ENSG00000066926	2235
ENSG00000066933	4649
ENSG00000067048	8653
ENSG00000067057	5214
ENSG00000067064	3422
ENSG00000067066	6672
ENSG00000067082	1316
ENSG00000067113	8611
ENSG00000067141	4756
ENSG00000067167	23471
ENSG00000067177	5255
ENSG00000067182	7132
ENSG00000067191	782
ENSG00000067208	7813
ENSG00000067221	9399
ENSG00000067225	5315
ENSG00000067248	54505
ENSG00000067334	30836
ENSG00000067365	79091
ENSG00000067369	7158
ENSG00000067445	7216
ENSG00000067533	51018
ENSG00000067560	387
ENSG00000067596	1659
ENSG00000067601	5382
ENSG00000067606	5590
ENSG00000067646	7544
ENSG00000067704	55699
ENSG00000067715	6857
ENSG00000067798	89795
ENSG00000067829	3421
ENSG00000067836	79641
ENSG00000067840	57595
ENSG00000067842	492
ENSG00000067900	6093
ENSG00000067955	865
ENSG00000067992	5165
ENSG00000068001	8692
ENSG00000068024	9759
ENSG00000068028	11186
ENSG00000068078	2261
ENSG00000068079	3430
ENSG00000068097	63897
ENSG00000068120	80347
ENSG00000068137	79990
ENSG00000068305	4205
ENSG00000068308	55593
ENSG00000068323	7030
ENSG00000068354	4943
ENSG00000068366	2182
ENSG00000068383	3632
ENSG00000068394	27238
ENSG00000068400	56850
ENSG00000068438	24140
ENSG00000068489	55771
ENSG00000068615	65055
ENSG00000068650	23250
ENSG00000068654	25885
ENSG00000068697	9741
ENSG00000068724	57217
ENSG00000068745	51447
ENSG00000068781	11036
ENSG00000068781	286749
ENSG00000068784	55133
ENSG00000068793	23191
ENSG00000068796	3796
ENSG00000068831	10235
ENSG00000068878	23198
ENSG00000068885	57560
ENSG00000068903	22933
ENSG00000068912	27248
ENSG00000068971	5526
ENSG00000068976	5837
ENSG00000068985	8712
ENSG00000069011	5307
ENSG00000069018	57113
ENSG00000069020	375449
ENSG00000069122	221395
ENSG00000069188	54549
ENSG00000069206	8756
ENSG00000069248	55746
ENSG00000069275	64710
ENSG00000069329	55737
ENSG00000069345	10294
ENSG00000069399	102465879
ENSG00000069399	602
ENSG00000069424	8514
ENSG00000069431	10060
ENSG00000069482	51083
ENSG00000069493	29121
ENSG00000069509	139341
ENSG00000069535	4129
ENSG00000069667	6095
ENSG00000069696	1815
ENSG00000069702	7049
ENSG00000069712	23285
ENSG00000069764	100652777
ENSG00000069764	8399
ENSG00000069812	54626
ENSG00000069849	483
ENSG00000069869	4734
ENSG00000069943	9488
ENSG00000069956	5597
ENSG00000069966	10681
ENSG00000069974	5873
ENSG00000069998	27440
ENSG00000070010	7353
ENSG00000070018	4040
ENSG00000070019	2984
ENSG00000070031	6343
ENSG00000070047	57661
ENSG00000070061	8518
ENSG00000070081	4925
ENSG00000070087	5217
ENSG00000070159	5774
ENSG00000070182	6710
ENSG00000070190	27071
ENSG00000070193	2255
ENSG00000070214	23446
ENSG00000070269	54916
ENSG00000070366	23293
ENSG00000070367	10640
ENSG00000070371	8218
ENSG00000070388	27006
ENSG00000070404	10272
ENSG00000070413	9993
ENSG00000070423	55658
ENSG00000070444	4335
ENSG00000070476	79364
ENSG00000070495	23210
ENSG00000070501	5423
ENSG00000070526	55808
ENSG00000070540	55062
ENSG00000070601	22844
ENSG00000070610	57704
ENSG00000070614	3340
ENSG00000070669	440
ENSG00000070718	10947
ENSG00000070729	1258
